Date,Shift,Cycle,SampleNo,PartName,ModelName,CMMName,ref,ID,point,Parameter,Nominal,Uppertol,Lowertol,Actual,Deviation,Judgement,KP,Category
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,-,N0453,-,Pos. X,12.0,0.2,-0.2,12.041,0.041,OK,0,QIS
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B011,N0453,Posisi Y Drill 5.45,Pos. Y,73.0,0.2,-0.2,72.984,-0.016,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B012,N0455,Posisi X From B011 Drill 5.45,Distance,238.0,0.2,-0.2,238.072,0.072,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B012,N0455,Posisi Y From B011 Drill 5.45,Distance,159.5,0.2,-0.2,159.46,-0.04,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B021,N0456,Posisi X,Pos. X,23.0,0.2,-0.2,22.963,-0.037,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B021,N0456,Posisi Y,Pos. Y,90.0,0.2,-0.2,89.915,-0.085,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B027,N0458,Distance From B010,Distance,1.065,0.1,-0.1,1.047,-0.018,OK,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B027,N0463,Angle From B010,Angle,70.0,1.5,-1.5,71.569,1.569,NG,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B010,N0468,Angle From O1,Angle,15.0,1.5,-1.5,15.105,0.105,OK,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B010,N0470,Distance From O1,Distance,46.0,0.2,-0.2,46.074,0.074,OK,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B017,N0474,Angle From B027,Angle,40.0,1.5,-1.5,39.798,-0.202,OK,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B018,N0476,Distance From B027,Distance,16.5,0.1,-0.1,16.401,-0.099,OK,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B017,N0478,Distance From B027,Distance,19.0,0.1,-0.1,19.129,0.129,NG,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B018,N0480,Angle From B027,Angle,54.0,1.5,-1.5,53.829,-0.171,OK,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,A151,N0482,Posisi X Drill 6.45,Pos. Y,19.0,0.2,-0.2,18.881,-0.119,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,A151,N0482,Posisi Y Drill 6.45,Pos. Z,25.0,0.2,-0.2,25.215,0.215,NG,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,A152,N0483,Posisi Y Drill 6.45,Pos. Z,25.0,0.2,-0.2,25.135,0.135,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,A152,N0485,Posisi X Drill 6.45,Distance,52.0,0.2,-0.2,52.098,0.098,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,A006,N0488,Concentricity to m,Concentr   3,0.0,0.03,-0.0,0.034,0.034,NG,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,A152,N0490,Posisi X Reamer 8H8,Distance,52.0,0.05,-0.05,52.011,0.011,OK,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,-,N0491,-,Pos. X,12.5,0.2,-0.2,12.635,0.135,OK,0,QIS
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,-,N0491,-,Pos. Y,61.6,0.2,-0.2,61.82,0.22,NG,0,QIS
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,-,N0492,-,Flatness,0.0,0.03,0.0,0.108,0.108,NG,0,QIS
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B025,N0503,Position to d & e,Position,0.0,0.1,-0.0,0.01,0.111,NG,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B010,N0503,Position To d & e,Position,0.0,0.1,-0.0,0.01,0.111,NG,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B017,N0506,Position To f & g,Position,0.0,0.2,-0.0,0.046,0.106,OK,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,-,N0510,-,Position,0.0,0.2,0.0,0.023,0.156,OK,0,QIS
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B027,N0515,Position to f & g,Position,0.0,0.1,-0.0,0.018,0.068,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,-,N0520,-,Position,0.0,0.2,0.0,0.099,0.221,NG,0,QIS
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B018,N0525,Position To f & g,Position,0.0,0.2,-0.0,0.129,0.291,NG,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,-,N0526,-,Flatness,0.0,0.03,0.0,0.005,0.005,OK,0,QIS
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B080,N0528,Posisi X Drill 5.45,Pos. X,37.0,0.2,-0.2,36.9,-0.1,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B080,N0528,Posisi Y Drill 5.45,Pos. Y,23.0,0.2,-0.2,23.013,0.013,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,A030,N0529,Posisi X Drill 6.5,Pos. X,12.5,0.2,-0.2,12.635,0.135,OK,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,A030,N0529,Posisi Y Drill 6.5,Pos. Y,61.6,0.2,-0.2,61.82,0.22,NG,0,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,A002,N0531,Posisi X From A001 ( Drill 6 ),Pos. X,120.3,0.2,-0.2,120.473,0.173,OK,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,A002,N0531,Posisi Y From A001 ( Drill 6 ),Pos. Y,67.5,0.2,-0.2,67.73,0.23,NG,1,Produksi
2026-04-06 11:04:44,1,1,1,CRCS L,K1AL L1,Mitutoyo,B027,N0532,Flatness Depth,Flatness,0.0,0.02,-0.0,0.002,0.002,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A005,N0049,Posisi X,Pos. X,0.0,0.05,-0.05,0.0,0.0,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A005,N0049,Posisi Y,Pos. Y,0.0,0.05,-0.05,0.0,0.0,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A002,N0073,Posisi X From A001,Pos. X,120.3,0.05,-0.05,120.265,-0.035,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A003,N0073,Posisi X From A006,Pos. X,120.3,0.05,-0.05,120.265,-0.035,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A002,N0073,Posisi Y From A001,Pos. Y,67.5,0.05,-0.05,67.532,0.032,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A001,N0078,Posisi X,Pos. X,56.3,0.05,-0.05,56.295,-0.005,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A001,N0078,Posisi Y,Pos. Y,33.0,0.05,-0.05,33.007,0.007,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A000-1,N0079,Flatness Surface (a),Flatness,0.0,0.05,-0.0,0.002,0.002,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A000-1,N0080,Flatness adjacent bosses,Flatness,0.0,0.03,-0.0,0.002,0.002,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A000-2,N0080,Flatness adjacent bosses,Flatness,0.0,0.03,-0.0,0.002,0.002,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A041,N0084,Posisi X,Pos. X,76.2,0.2,-0.2,76.189,-0.011,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A041,N0084,Posisi Y,Pos. Y,45.5,0.2,-0.2,45.773,0.273,NG,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A042,N0088,Posisi X,Pos. X,60.0,0.2,-0.2,60.033,0.033,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A042,N0088,Posisi Y,Pos. Y,107.0,0.2,-0.2,107.348,0.348,NG,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A043,N0092,Posisi X,Pos. X,0.5,0.2,-0.2,0.578,0.078,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A043,N0092,Posisi Y,Pos. Y,117.0,0.2,-0.2,117.081,0.081,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A044,N0096,Posisi X,Pos. X,58.0,0.2,-0.2,58.028,0.028,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A044,N0096,Posisi Y,Pos. Y,90.5,0.2,-0.2,90.554,0.054,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A045,N0100,Posisi X,Pos. X,57.3,0.2,-0.2,57.372,0.072,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A045,N0100,Posisi Y,Pos. Y,37.0,0.2,-0.2,37.047,0.047,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A046,N0104,Posisi X,Pos. X,3.0,0.2,-0.2,3.094,0.094,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A046,N0104,Posisi Y,Pos. Y,63.0,0.2,-0.2,62.831,-0.169,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A047,N0108,Posisi X,Pos. X,59.0,0.2,-0.2,58.87,-0.13,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A047,N0108,Posisi Y,Pos. Y,53.0,0.2,-0.2,52.807,-0.193,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A030,N0112,Posisi X Reamer 8H8,Pos. X,12.5,0.05,-0.05,12.455,-0.045,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A030,N0112,Posisi Y Reamer 8H8,Pos. Y,61.6,0.05,-0.05,61.607,0.007,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A019,N0119,Posisi X,Pos. X,79.5,0.2,-0.2,79.494,-0.006,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A019,N0119,Posisi Y,Pos. Y,76.0,0.2,-0.2,76.094,0.094,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B078,N0123,Posisi X,Pos. X,79.0,0.2,-0.2,79.089,0.089,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B078,N0123,Posisi Y,Pos. Y,95.0,0.2,-0.2,95.2,0.2,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A000-2,N0137,Flatness Surface (a),Flatness,0.0,0.05,-0.0,0.02,0.02,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A020,N0154,Posisi X,Pos. X,264.5,0.2,-0.2,264.485,-0.015,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A020,N0154,Posisi Y,Pos. Y,47.0,0.2,-0.2,46.892,-0.108,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0158,-,Pos. X,349.0,0.2,-0.2,348.976,-0.024,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A008,N0158,Posisi Y,Pos. Y,0.0,0.05,-0.05,0.038,0.038,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0162,-,Pos. X,297.41,0.2,-0.2,297.385,-0.025,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0162,-,Pos. Y,12.13,0.2,-0.2,12.152,0.022,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A007,N0166,Distance From A006,Distance,47.0,0.03,-0.03,47.008,0.008,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A007,N0168,Distance From A008,Distance,53.0,0.03,-0.03,52.994,-0.006,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A048,N0172,Posisi X From A006,Pos. X,20.0,0.2,-0.2,20.125,0.125,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A048,N0172,Posisi Y From A006,Pos. Y,28.1,0.2,-0.2,28.306,0.206,NG,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A049,N0178,Posisi X From A048,Pos. X,11.26,0.15,-0.15,11.197,-0.053,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A049,N0178,Posisi Y From A048,Pos. Y,42.71,0.15,-0.15,42.651,-0.059,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0184,-,Pos. X,120.0,0.05,-0.05,120.01,0.01,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A003,N0184,Posisi Y From A006,Pos. Y,50.0,0.05,-0.05,49.97,-0.03,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A004,N0190,Posisi X From A003,Pos. X,52.0,0.05,-0.05,52.021,0.021,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A004,N0190,Posisi Y From A003,Pos. Y,107.0,0.05,-0.05,107.005,0.005,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A006,N0192,Posisi X,Pos. X,252.0,0.1,-0.1,251.975,-0.025,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A006,N0192,Posisi Y,Pos. Y,0.0,0.1,-0.1,0.004,0.004,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A008,N0194,Distance From A006,Distance,97.0,0.05,-0.05,97.002,0.002,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B073,N0201,Posisi X,Pos. X,363.0,0.2,-0.2,363.123,0.123,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B073,N0201,Posisi Y,Pos. Y,68.0,0.2,-0.2,67.963,-0.037,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B022,N0205,Posisi X,Pos. X,323.2,0.2,-0.2,323.196,-0.004,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B022,N0205,Posisi Y,Pos. Y,86.2,0.2,-0.2,86.11,-0.09,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B074,N0209,Posisi X,Pos. X,230.0,0.2,-0.2,230.08,0.08,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B024,N0209,Posisi Y,Pos. Y,91.5,0.2,-0.2,91.381,-0.119,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B074,N0209,Posisi Y,Pos. Y,91.5,0.2,-0.2,91.381,-0.119,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B075,N0213,Posisi X,Pos. X,98.0,0.2,-0.2,97.899,-0.101,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B075,N0213,Posisi Y,Pos. Y,85.9,0.2,-0.2,85.646,-0.254,NG,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B076,N0217,Posisi X,Pos. X,55.0,0.2,-0.2,54.904,-0.096,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B076,N0217,Posisi Y,Pos. Y,89.0,0.2,-0.2,88.9,-0.1,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B000-1,N0234,Flatness Surface Cover,Flatness,0.0,0.1,-0.0,0.018,0.018,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B011,N0252,Posisi X Reamer 8H8,Pos. X,12.0,0.05,-0.05,11.971,-0.029,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B011,N0252,Posisi Y Reamer 8H8,Pos. Y,73.0,0.05,-0.05,72.984,-0.016,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0259,-,Pos. X,250.0,0.05,-0.05,249.968,-0.032,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0259,-,Pos. Y,86.5,0.05,-0.05,86.514,0.014,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B012,N0266,Posisi X From B011 Reamer 8H8,Distance,238.0,0.05,-0.05,237.997,-0.003,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B012,N0266,Posisi Y From B011 Reamer 8H8,Distance,159.5,0.05,-0.05,159.497,-0.003,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B024,N0268,Posisi X,Pos. X,235.0,0.2,-0.2,234.947,-0.053,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0268,-,Pos. Y,91.5,0.2,-0.2,91.499,-0.001,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B059,N0272,Posisi X,Pos. X,157.0,0.2,-0.2,156.836,-0.164,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B059,N0272,Posisi Y,Pos. Y,86.0,0.2,-0.2,85.816,-0.184,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B058,N0276,Posisi X,Pos. X,99.0,0.2,-0.2,98.884,-0.116,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B058,N0276,Posisi Y,Pos. Y,86.0,0.2,-0.2,85.882,-0.118,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B011,N0280,Posisi X Drill 5.45,Pos. X,12.0,0.2,-0.2,11.963,-0.037,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B057,N0280,Posisi X,Pos. X,12.0,0.2,-0.2,11.963,-0.037,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B057,N0280,Posisi Y,Pos. Y,85.0,0.2,-0.2,85.106,0.106,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0284,-,Pos. X,23.0,0.1,-0.1,23.029,0.029,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0284,-,Pos. Y,90.0,0.1,-0.1,89.916,-0.084,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0288,-,Pos. X,12.27,0.2,-0.2,12.272,0.002,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0288,-,Pos. Y,45.433,0.2,-0.2,45.485,0.052,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B025,N0292,Posisi X,Pos. X,2.0,0.1,-0.1,2.009,0.009,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B025,N0292,Posisi Y,Pos. Y,23.0,0.1,-0.1,23.036,0.036,OK,1,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B028,N0297,Posisi X,Pos. X,41.5,0.2,-0.2,41.577,0.077,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0297,-,Pos. Y,111.0,0.2,-0.2,111.005,0.005,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B056,N0301,Posisi X,Pos. X,64.0,0.2,-0.2,64.11,0.11,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B056,N0301,Posisi Y,Pos. Y,48.0,0.2,-0.2,48.089,0.089,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B077,N0305,Posisi X,Pos. X,63.5,0.2,-0.2,63.434,-0.066,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B077,N0305,Posisi Y,Pos. Y,57.0,0.2,-0.2,57.015,0.015,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B055,N0309,Posisi X,Pos. X,48.0,0.2,-0.2,47.955,-0.045,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B055,N0309,Posisi Y,Pos. Y,54.0,0.2,-0.2,54.015,0.015,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B054,N0313,Posisi X,Pos. X,72.0,0.2,-0.2,71.851,-0.149,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B054,N0313,Posisi Y,Pos. Y,75.0,0.2,-0.2,74.767,-0.233,NG,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B053,N0317,Posisi X,Pos. X,146.0,0.2,-0.2,146.028,0.028,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B053,N0317,Posisi Y,Pos. Y,77.5,0.2,-0.2,77.441,-0.059,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B052,N0321,Posisi X,Pos. X,250.0,0.2,-0.2,250.024,0.024,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B052,N0321,Posisi Y,Pos. Y,81.0,0.2,-0.2,80.767,-0.233,NG,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B051,N0325,Posisi X,Pos. X,337.0,0.2,-0.2,336.977,-0.023,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B051,N0325,Posisi Y,Pos. Y,47.0,0.2,-0.2,46.888,-0.112,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B060,N0329,Posisi X,Pos. X,333.0,0.2,-0.2,333.036,0.036,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B060,N0329,Posisi Y,Pos. Y,0.0,0.2,-0.2,0.156,0.156,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B072,N0333,Posisi X,Pos. X,382.0,0.2,-0.2,381.991,-0.009,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B072,N0333,Posisi Y,Pos. Y,14.0,0.2,-0.2,14.056,0.056,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B071,N0337,Posisi X,Pos. X,351.0,0.2,-0.2,350.965,-0.035,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B071,N0337,Posisi Y,Pos. Y,45.5,0.2,-0.2,45.392,-0.108,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B061,N0341,Posisi X,Pos. X,165.0,0.2,-0.2,165.055,0.055,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B061,N0341,Posisi Y,Pos. Y,0.0,0.2,-0.2,0.169,0.169,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B023,N0345,Posisi X,Pos. X,49.0,0.2,-0.2,49.003,0.003,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B023,N0345,Posisi Y,Pos. Y,111.0,0.2,-0.2,111.006,0.006,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,B028,N0345,Posisi Y,Pos. Y,111.0,0.2,-0.2,111.006,0.006,OK,0,Produksi
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0351,-,Pos. X,15.0,0.2,-0.2,14.986,-0.014,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,-,N0351,-,Pos. Y,15.0,0.2,-0.2,15.113,0.113,OK,0,QIS
2026-04-06 11:04:44,1,2,2,CRCS L,K1AL L1,Mitutoyo,A026,N0356,Posisi X,Pos. X,40.5,0.2,-0.2,40.469,-0.031,OK,0,Produksi
